source_id	variant_label	experiment_id	variable_id	file_name	https_url	checksum	checksum_type	file_size_mb	data_node
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19810101-19811231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19810101-19811231.nc	eff51181dda47547ef1c6be76b06659aeeed6731290f5fe5d232d4f2f66d4ba3	SHA256	130.02	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19820101-19821231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19820101-19821231.nc	79b8f07904c82d09591acdc610d4648e315272a33ea48b0be2e44b01cbd1e849	SHA256	129.98	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19830101-19831231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19830101-19831231.nc	3f3908d6f699b951d7838b7214863476fd06e7db28d1308d5cce89df632b01b1	SHA256	129.91	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19840101-19841231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19840101-19841231.nc	a9c2ffecba94bb2319807e005847615ea474931af14a32fe5026ec4d999dd964	SHA256	130.17	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19850101-19851231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19850101-19851231.nc	6585d29f7585c724e1b3573a8632d0e807b82ae19fd40ef88361e7afd8fff130	SHA256	129.93	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19860101-19861231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19860101-19861231.nc	346701bbfe29c8674a44cf760906b008651ea9eadeda6316d201e65a4a3c11dd	SHA256	129.91	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19870101-19871231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19870101-19871231.nc	d871496f21558e98cf788554e6939232817e141320628a7cab1eabd4cde920df	SHA256	129.91	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19880101-19881231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19880101-19881231.nc	6c6815b155d20719d425dfe77066e69e65bb85b1158f675d06db9cdffa85f00d	SHA256	130.24	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19890101-19891231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19890101-19891231.nc	71b67a1508a5d94d1de9362745e854480c33f5b977324b63cfcff1468a91a456	SHA256	129.9	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19900101-19901231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19900101-19901231.nc	aafe461e626462d4a94dd7798f79b279adff45792cc3a14b33508291f2315e0e	SHA256	130.0	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19910101-19911231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19910101-19911231.nc	f0f1b8fc027e403ab13294cd7d68ab504ee3127dcc5900524dda05dbf0f10dea	SHA256	129.98	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19920101-19921231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19920101-19921231.nc	f1ba3cbc7162a31367615329c7b95906a66b873b3c5c913ff014bf391c8956bf	SHA256	130.44	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19930101-19931231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19930101-19931231.nc	9e62616a4e0c7c3d0a085eb7e10803d0f1490aff3e75b7f568011ba69c464074	SHA256	129.99	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19940101-19941231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19940101-19941231.nc	864e104af68382e452a8add7e5c99993275c62c3cb2ae8689739584ec84fdac2	SHA256	129.95	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19950101-19951231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19950101-19951231.nc	15aeab8761ba5cfc3c16204cdb9ab33d5ca790359bd9fb92bed9e1ad81ada295	SHA256	129.92	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19960101-19961231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19960101-19961231.nc	0f6349f98045a4c14d81c68f5f17da9f592535af03b3eac794261e807a357ac9	SHA256	130.36	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19970101-19971231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19970101-19971231.nc	a28bc25ed4287f9a2fcb28a5e25862be391e0e791a5d39627d74e5c427f366e7	SHA256	130.08	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19980101-19981231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19980101-19981231.nc	842d3cc34c608db634651ad28fa1591aa228f52a64876cfddf859db404cfbede	SHA256	129.9	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_19990101-19991231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_19990101-19991231.nc	3452d02e1cc10f665622336da72dfc3f45dd514740b625c06dc438d47754e443	SHA256	129.95	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20000101-20001231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20000101-20001231.nc	72e23e132767a157c0aaee486d8f40a514f694e5a1775e60bdeebb15d79432e4	SHA256	130.23	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20010101-20011231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20010101-20011231.nc	d0a09a7ddd53aa315a62ad74dc7e19d7d6d8adf07e4b42718e6e57d7bb8dcdc4	SHA256	129.99	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20020101-20021231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20020101-20021231.nc	13221126661d6118f09efcb2eea0c6237a0a29676f713a833147f9fdef786a3f	SHA256	129.81	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20030101-20031231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20030101-20031231.nc	5417595a2816a5a4742a0ac219fd6c738d96b50aaaad02b48425fa60e386b595	SHA256	129.97	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20040101-20041231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20040101-20041231.nc	3ae2a02e8b943ecfd0dfb1a9b2901908b4dad0a35c7eb075ce5078d595f8c308	SHA256	130.26	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20050101-20051231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20050101-20051231.nc	829f1712768dab796bf897149415f6d9153ff66dc63745c63a78237afcf0b352	SHA256	129.87	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20060101-20061231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20060101-20061231.nc	7bbe231d55c049b085f073cf3b92a96392bf62295b520c6bf70c5308304bb618	SHA256	129.97	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20070101-20071231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20070101-20071231.nc	383a4c2a959b8540b751662fd0fa07cab70de867b86d1a582a89f5da2a0f9e19	SHA256	129.97	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20080101-20081231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20080101-20081231.nc	c872ebfecba6f885c5b8cfde56edb3557d27b6b32dd5cd8a8485072e1553656e	SHA256	130.34	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20090101-20091231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20090101-20091231.nc	739866b41d290e7ee3f2cad9f7ff3a5b6fd34b1fc6baa8548c3cb5a5365a2e20	SHA256	130.02	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20100101-20101231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20100101-20101231.nc	5c9467a6fddaee18c68a5b8fcf3fb44926833100d6011ce6911c690a3611316b	SHA256	129.92	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20110101-20111231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20110101-20111231.nc	0a3fce076593c981bb8ff9b257170e6765ba54b1e71da98af0c1453948b24b80	SHA256	129.94	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20120101-20121231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20120101-20121231.nc	2945cf638be881feb71466d890c1bebce3059ab4307643035cbeaf68ad0708ee	SHA256	130.3	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20130101-20131231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20130101-20131231.nc	d69ad43c564e1d323f26176fc02193f520287063f0b8ccf2f413fc79baecc379	SHA256	129.93	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	psl	psl_day_EC-Earth3_historical_r4i1p1f1_gr_20140101-20141231.nc	https://g-52ba3.fd635.8443.data.globus.org/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/psl/gr/v20200425/psl_day_EC-Earth3_historical_r4i1p1f1_gr_20140101-20141231.nc	3d44972bf0e10f98f1a42142b0ec0ec3bc514e746399be378a48a914ff1eba05	SHA256	129.92	eagle.alcf.anl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18500101-18501231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18500101-18501231.nc	6267b5144fc1473919dc8dac09c4a4c52a72b15e57edb361bd80e1de58ca903a	SHA256	1093.51	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18510101-18511231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18510101-18511231.nc	1513c77ac8d306fc7b2c8a2484fde39e8094f08126b14f71843e082e2502e2f9	SHA256	1092.51	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18520101-18521231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18520101-18521231.nc	d1a1a4e1301956f554d70d6193b92c02ee2e99757c5c41e9beaf6d65576c1a5e	SHA256	1094.49	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18530101-18531231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18530101-18531231.nc	56e7d30d34f3c2eae5d21a4f1ed51793eded3d322c75f9e5f50748d130dfc6c6	SHA256	1092.37	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18540101-18541231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18540101-18541231.nc	45f3729b5380c1a10e84f642ea02fd40d800b43ee3210d7349c80e62a3074e86	SHA256	1092.74	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18550101-18551231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18550101-18551231.nc	5521061856036e848f58927b8aff9667a9f031ca7c7aa20aba3c74b38362b969	SHA256	1092.57	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18560101-18561231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18560101-18561231.nc	bd40b21d06e05e65aa577cc801000a2c2629a25b0cb7f5adee04ad79146db3ee	SHA256	1096.24	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18570101-18571231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18570101-18571231.nc	c777d7f3bde4e037298bc8f4fe8e5e4b563249805e8f3aee286110601b64a0ef	SHA256	1093.35	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18580101-18581231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18580101-18581231.nc	9556c2aa4984ee095e2d7fc0053e2cd566e59ba745c7cab68d1cf513c9dc519f	SHA256	1092.7	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18590101-18591231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18590101-18591231.nc	d7801c662d58bcb98b793a806e55f70fedbd63c637f00643f5a0e84a5ce68ff8	SHA256	1093.07	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18600101-18601231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18600101-18601231.nc	e20bebd8bb687a99a7aa360fae709d00f17b9e218a2b30f52762e5c76481dad9	SHA256	1096.55	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18610101-18611231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18610101-18611231.nc	7d11bb9af675334d539880771a09f4d43d1c028c7296a025282d7217aaf5756c	SHA256	1092.22	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18620101-18621231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18620101-18621231.nc	c3c6aa5762b4b2f2f0f9bafd4491a8854092a18db110313bb062da42bfefb456	SHA256	1092.51	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18630101-18631231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18630101-18631231.nc	1949b4107759953fd6005cb40e49b92427bc69d9cc635c66442f81fbcb994e98	SHA256	1092.51	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18640101-18641231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18640101-18641231.nc	3c5b3374b47eb867d7db4e7a5d645d439d8c1bc6faa5ad1f66f4ed40f67eb0af	SHA256	1096.49	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18650101-18651231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18650101-18651231.nc	e8631dbafc31a70e95dfc10ea9241d69d9926d133ed0eb0513a4fbca5d5a5324	SHA256	1094.0	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18660101-18661231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18660101-18661231.nc	1f7710fd6ac7dd5d4d2b688610d2a9500de664c360636771bfa886e3c1254035	SHA256	1092.81	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18670101-18671231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18670101-18671231.nc	3b7190ff7f5aacc82accb3da22e3ae14b29c2373d2993c2f70ff727f8b7388c3	SHA256	1093.5	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18680101-18681231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18680101-18681231.nc	14d2b3d4fdbad8b1b298abeb813e954eac8b2676f3bc9fac2db544379eb3dfd7	SHA256	1095.35	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18690101-18691231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18690101-18691231.nc	4f9cd6c894244ff1bb770a85edaa1c586ec0aff8c6cb7bf3b4244fd9727489e9	SHA256	1093.01	esgf-node.ornl.gov
EC-Earth3	r4i1p1f1	historical	ta	ta_day_EC-Earth3_historical_r4i1p1f1_gr_18700101-18701231.nc	https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r4i1p1f1/day/ta/gr/v20200425/ta_day_EC-Earth3_historical_r4i1p1f1_gr_18700101-18701231.nc	be47570fee08cf288c005cfbcbef5488d0469c3d49eba288357634f84eee8611	SHA256	1092.83	esgf-node.ornl.gov
